product_line_id,manufacturer,product_type,architecture_class,family,series,product_line,device_variant_count,source_ids,observed_at,verification_status
espressif::esp::esp32-c2-esp8684::esp8684-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-MINI-1,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-MINI-1U,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-01c,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-01C,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-02c,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-02C,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-02uc,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-02UC,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-03,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-03,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-04c,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-04C,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-05,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-05,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-06c,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-06C,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c2-esp8684::esp8684-wroom-07,Espressif,wireless_module,RISC-V,ESP,ESP32-C2/ESP8684,ESP8684-WROOM-07,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c3::esp32-c3,Espressif,wireless_soc,RISC-V,ESP,ESP32-C3,ESP32-C3,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c3::esp32-c3-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C3,ESP32-C3-MINI-1,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c3::esp32-c3-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C3,ESP32-C3-MINI-1U,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c3::esp32-c3-wroom-02,Espressif,wireless_module,RISC-V,ESP,ESP32-C3,ESP32-C3-WROOM-02,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c3::esp32-c3-wroom-02u,Espressif,wireless_module,RISC-V,ESP,ESP32-C3,ESP32-C3-WROOM-02U,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c5::esp32-c5,Espressif,wireless_soc,RISC-V,ESP,ESP32-C5,ESP32-C5,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c5::esp32-c5-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C5,ESP32-C5-MINI-1,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c5::esp32-c5-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C5,ESP32-C5-MINI-1U,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c5::esp32-c5-wroom-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C5,ESP32-C5-WROOM-1,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c5::esp32-c5-wroom-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C5,ESP32-C5-WROOM-1U,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c6::esp32-c6,Espressif,wireless_soc,RISC-V,ESP,ESP32-C6,ESP32-C6,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c6::esp32-c6-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C6,ESP32-C6-MINI-1,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c6::esp32-c6-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C6,ESP32-C6-MINI-1U,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c6::esp32-c6-wroom-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C6,ESP32-C6-WROOM-1,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c6::esp32-c6-wroom-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C6,ESP32-C6-WROOM-1U,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c61::esp32-c61,Espressif,wireless_soc,RISC-V,ESP,ESP32-C61,ESP32-C61,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c61::esp32-c61-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C61,ESP32-C61-MINI-1,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c61::esp32-c61-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C61,ESP32-C61-MINI-1U,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c61::esp32-c61-wroom-1,Espressif,wireless_module,RISC-V,ESP,ESP32-C61,ESP32-C61-WROOM-1,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-c61::esp32-c61-wroom-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-C61,ESP32-C61-WROOM-1U,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-e22::esp32-e22,Espressif,wireless_soc,RISC-V,ESP,ESP32-E22,ESP32-E22,1,espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp32-e22::esp32-e22-m2-1,Espressif,wireless_module,RISC-V,ESP,ESP32-E22,ESP32-E22-M2-1,1,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp32-h2::esp32-h2,Espressif,wireless_soc,RISC-V,ESP,ESP32-H2,ESP32-H2,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h2::esp32-h2-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-H2,ESP32-H2-MINI-1,6,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h2::esp32-h2-mini-1u,Espressif,wireless_module,RISC-V,ESP,ESP32-H2,ESP32-H2-MINI-1U,6,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h2::esp32-h2-wroom-02c,Espressif,wireless_module,RISC-V,ESP,ESP32-H2,ESP32-H2-WROOM-02C,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h21::esp32-h21,Espressif,wireless_soc,RISC-V,ESP,ESP32-H21,ESP32-H21,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h21::esp32-h21-mini-1,Espressif,wireless_module,RISC-V,ESP,ESP32-H21,ESP32-H21-MINI-1,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h4::esp32-h4,Espressif,wireless_soc,RISC-V,ESP,ESP32-H4,ESP32-H4,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-h4::esp32-h4-wroom-1,Espressif,wireless_module,RISC-V,ESP,ESP32-H4,ESP32-H4-WROOM-1,1,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-p4::esp32-p4,Espressif,wireless_soc,RISC-V,ESP,ESP32-P4,ESP32-P4,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2,Espressif,wireless_soc,Xtensa,ESP,ESP32-S2,ESP32-S2,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-mini-1,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-MINI-1,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-mini-1u,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-MINI-1U,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-mini-2,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-MINI-2,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-mini-2u,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-MINI-2U,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-solo,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-SOLO,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-solo-2,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-SOLO-2,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-solo-2u,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-SOLO-2U,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-solo-u,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-SOLO-U,5,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-wroom,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-WROOM,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-wroom-i,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-WROOM-I,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-wrover,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-WROVER,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s2::esp32-s2-wrover-i,Espressif,wireless_module,Xtensa,ESP,ESP32-S2,ESP32-S2-WROVER-I,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3,Espressif,wireless_soc,Xtensa,ESP,ESP32-S3,ESP32-S3,10,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3-mini-1,Espressif,wireless_module,Xtensa,ESP,ESP32-S3,ESP32-S3-MINI-1,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3-mini-1u,Espressif,wireless_module,Xtensa,ESP,ESP32-S3,ESP32-S3-MINI-1U,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3-wroom-1,Espressif,wireless_module,Xtensa,ESP,ESP32-S3,ESP32-S3-WROOM-1,11,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3-wroom-1u,Espressif,wireless_module,Xtensa,ESP,ESP32-S3,ESP32-S3-WROOM-1U,9,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s3::esp32-s3-wroom-2,Espressif,wireless_module,Xtensa,ESP,ESP32-S3,ESP32-S3-WROOM-2,3,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s31::esp32-s31,Espressif,wireless_soc,RISC-V,ESP,ESP32-S31,ESP32-S31,2,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s31::esp32-s31-wroom-1,Espressif,wireless_module,RISC-V,ESP,ESP32-S31,ESP32-S31-WROOM-1,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp32-s31::esp32-s31-wroom-3,Espressif,wireless_module,RISC-V,ESP,ESP32-S31,ESP32-S31-WROOM-3,4,espressif-idf-soc-caps:08e0d30a74ad;espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,multi_source_manufacturer_device_database
espressif::esp::esp8266::esp-wroom-02,Espressif,wireless_module,Xtensa,ESP,ESP8266,ESP-WROOM-02,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8266::esp-wroom-02d,Espressif,wireless_module,Xtensa,ESP,ESP8266,ESP-WROOM-02D,3,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8266::esp-wroom-02u,Espressif,wireless_module,Xtensa,ESP,ESP8266,ESP-WROOM-02U,3,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8266::esp-wroom-5v2l,Espressif,wireless_module,Xtensa,ESP,ESP8266,ESP-WROOM-5V2L,1,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8266::esp-wroom-s2,Espressif,wireless_module,Xtensa,ESP,ESP8266,ESP-WROOM-S2,1,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8266::esp8266,Espressif,wireless_soc,Xtensa,ESP,ESP8266,ESP8266,3,espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685,Espressif,wireless_soc,RISC-V,ESP,ESP8685,ESP8685,1,espressif-product-selector:chip:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-01,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-01,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-03,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-03,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-04,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-04,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-05,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-05,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-06,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-06,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
espressif::esp::esp8685::esp8685-wroom-07,Espressif,wireless_module,RISC-V,ESP,ESP8685,ESP8685-WROOM-07,2,espressif-product-selector:module:en,2026-08-12T07:34:50+00:00,manufacturer_product_selector_api
geehy::apm32::apm32e1::apm32e103,Geehy,general_purpose_mcu,Cortex-M3,APM32,APM32E1,APM32E103,8,cmsis:Geehy.APM32E1xx_DFP@1.0.5,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
geehy::apm32::apm32f0::apm32f003,Geehy,general_purpose_mcu,Cortex-M0+,APM32,APM32F0,APM32F003,2,cmsis:Geehy.APM32F00x_DFP@1.0.7,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
geehy::apm32::apm32f0::apm32f030,Geehy,general_purpose_mcu,Cortex-M0+,APM32,APM32F0,APM32F030,13,cmsis:Geehy.APM32F0xx_DFP@1.1.4,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
geehy::apm32::apm32f0::apm32f051,Geehy,general_purpose_mcu,Cortex-M0+,APM32,APM32F0,APM32F051,6,cmsis:Geehy.APM32F0xx_DFP@1.1.4,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
geehy::apm32::apm32f0::apm32f070,Geehy,general_purpose_mcu,Cortex-M0+,APM32,APM32F0,APM32F070,2,cmsis:Geehy.APM32F0xx_DFP@1.1.4,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
geehy::apm32::apm32f0::apm32f071,Geehy,general_purpose_mcu,Cortex-M0+,APM32,APM32F0,APM32F071,2,cmsis:Geehy.APM32F0xx_DFP@1.1.4,2026-08-11T12:17:48+00:00,cmsis_pack_metadata
